sequence_id,Fixation_Count,Saccade_Count,Fixation_Ratio,MeanVelocity,MaxVelocity_Global,Velocity_STD,Total_Fixation_Duration,Mean_Fixation_Duration,abnormal_type,label_encoded
NOR_01159,150,0,1,0.024944598120977667,0.5643697476222206,0.061747969770696784,150,1,normal,0
NOR_01160,150,0,1,0.024229833320847473,0.2443702372625572,0.047622214,150,1,normal,0
NOR_01161,150,0,1,0.026427889586014365,0.8503927463497087,0.083235164,150,1,normal,0
NOR_01162,149,1,0.9933333333333333,0.026211046,1.207696246981865,0.10439055893576266,149,1,normal,0
NOR_01163,150,0,1,0.018255121,0.2992859278711321,0.041236489,150,1,normal,0
NOR_01164,148,2,0.9866666666666667,0.063053667,4.218325750894542,0.4130606522061053,148,1,normal,0
NOR_01165,149,1,0.9933333333333333,0.016760911029149252,0.405841939,0.045701999,149,1,normal,0
NOR_01166,149,1,0.9933333333333333,0.022991477,0.3861004372025966,0.053983571,149,1,normal,0
NOR_01167,147,3,0.98,0.07085487,2.841221624142998,0.3388304803949944,147,1,normal,0
NOR_01168,149,1,0.9933333333333333,0.033504755,1.424316294564479,0.13191462433277257,149,1,normal,0
NOR_01169,149,1,0.9933333333333333,0.073954498,8.475394667351663,0.6917523923682405,149,1,normal,0
NOR_01170,146,4,0.9733333333333334,0.11501193141512327,11.31860770156834,0.9379868435740543,146,1,normal,0
NOR_01171,148,2,0.9866666666666667,0.12079968879727264,11.29341030330467,0.9693999897949248,148,1,normal,0
NOR_01172,148,2,0.9866666666666667,0.033451326443927086,1.418409663993877,0.1355584743460255,148,1,normal,0
NOR_01173,147,3,0.98,0.040907264,0.9418852071112619,0.14232331534193052,147,1,normal,0
NOR_01174,146,4,0.9733333333333334,0.031246355472034224,0.8310381799714297,0.11112211699055237,146,1,normal,0
NOR_01175,148,2,0.9866666666666667,0.024594423077447487,0.5358357130755547,0.077520812,148,1,normal,0
NOR_01176,147,3,0.98,0.033319445,0.6214160369684643,0.1064205812483013,147,1,normal,0
NOR_01177,147,3,0.98,0.022000862107437333,0.8839877093085377,0.086482461,147,1,normal,0
NOR_01178,149,1,0.9933333333333333,0.031052111982121086,1.650501811170138,0.1531155384354018,149,1,normal,0
NOR_01179,149,1,0.9933333333333333,0.021951499170808752,0.8888480650736924,0.086475993,149,1,normal,0
NOR_01180,150,0,1,0.022803502,0.8110238510979544,0.082667665,150,1,normal,0
NOR_01181,149,1,0.9933333333333333,0.058426046884942774,2.197886602757351,0.24573171255409657,149,1,normal,0
NOR_01182,145,5,0.9666666666666667,0.16063691096150973,13.24263347029472,1.127489244767483,145,1,normal,0
NOR_01183,147,3,0.98,0.19489014211532785,13.18656856026321,1.268009056113251,147,1,normal,0
NOR_01184,150,0,1,0.10313635760588462,13.22900706866638,1.0792385144335397,150,1,normal,0
NOR_01185,147,3,0.98,0.105321756,4.381211578512146,0.567677915,147,1,normal,0
NOR_01186,148,2,0.9866666666666667,0.064987976,3.289471740395732,0.38460515680035345,148,1,normal,0
NOR_01187,146,4,0.9733333333333334,0.1216182826967791,8.014452192909133,0.7148515243966694,146,1,normal,0
NOR_01188,148,2,0.9866666666666667,0.10738873239329524,8.094084930843819,0.6989978021966363,148,1,normal,0
NOR_01189,149,1,0.9933333333333333,0.037308602,2.024961418356424,0.21104046512041186,149,1,normal,0
NOR_01190,150,0,1,0.027516913958763503,1.620894195207423,0.13397378599030052,150,1,normal,0
NOR_01191,149,1,0.9933333333333333,0.028664178224910384,0.7343849473438808,0.090015949,149,1,normal,0
NOR_01192,149,1,0.9933333333333333,0.039345935,1.378771872618335,0.16438194599678546,149,1,normal,0
NOR_01193,147,3,0.98,0.041543042,1.125566985466165,0.14563689360324417,147,1,normal,0
NOR_01194,146,4,0.9733333333333334,0.044348643,1.485141364919562,0.1624598905461685,146,1,normal,0
NOR_01195,150,0,1,0.027391291182497095,0.6271512881179705,0.069284778,150,1,normal,0
NOR_01196,149,1,0.9933333333333333,0.035059176,1.268039827343062,0.13010322608870575,149,1,normal,0
NOR_01197,146,4,0.9733333333333334,0.059764884,1.503425316677811,0.22226460640297227,146,1,normal,0
NOR_01198,149,1,0.9933333333333333,0.066693478,6.014412383528752,0.4974132059548648,149,1,normal,0
NOR_01199,148,2,0.9866666666666667,0.03963504,1.090159770267322,0.13978981085288467,148,1,normal,0
NOR_01200,149,1,0.9933333333333333,0.036693865,1.556078846954932,0.15447560080751668,149,1,normal,0
NOR_01201,149,1,0.9933333333333333,0.028922246400430035,1.121208439186457,0.10935564399862963,149,1,normal,0
NOR_01202,148,2,0.9866666666666667,0.036436448448550596,1.362444818779244,0.1443477364460619,148,1,normal,0
NOR_01203,148,2,0.9866666666666667,0.028546641,0.754892534,0.086416968,148,1,normal,0
NOR_01204,147,3,0.98,0.036310965,0.6528409870077363,0.098296926,147,1,normal,0
NOR_01205,144,6,0.96,0.063392915,4.440267501311154,0.3748361426268549,144,1,normal,0
NOR_01206,148,2,0.9866666666666667,0.042620744,0.8122455454387626,0.1326634590111298,148,1,normal,0
NOR_01207,147,3,0.98,0.044122807943429744,1.216172687820616,0.1750501827567161,147,1,normal,0
NOR_01208,149,1,0.9933333333333333,0.072109613,4.237312502957924,0.39972952884781077,149,1,normal,0
NOR_01209,146,4,0.9733333333333334,0.051803978,2.120179757,0.23133726201490473,146,1,normal,0
NOR_01210,148,2,0.9866666666666667,0.04467927,1.518452480859646,0.1726302607714872,148,1,normal,0
NOR_01211,148,2,0.9866666666666667,0.031501432,2.025168662173595,0.17696118038146202,148,1,normal,0
NOR_01212,150,0,1,0.015466177098792144,0.6038340001174267,0.052547892,150,1,normal,0
NOR_01213,148,2,0.9866666666666667,0.027845728,0.6447973947283329,0.090499062,148,1,normal,0
NOR_01214,148,2,0.9866666666666667,0.031859703511121974,0.6840777875883047,0.10209708211120533,148,1,normal,0
NOR_01215,150,0,1,0.015885957864245587,0.5672603603688371,0.050834328,150,1,normal,0
NOR_01216,147,3,0.98,0.026974577152688695,0.511169088,0.072604645,147,1,normal,0
NOR_01217,150,0,1,0.022031607250347317,0.5206296902709017,0.056151997,150,1,normal,0
NOR_01218,150,0,1,0.021937058881119614,0.5071427140159087,0.062536894,150,1,normal,0
NOR_01219,146,4,0.9733333333333334,0.031026621898441752,0.5040327041086138,0.082302112,146,1,normal,0
NOR_01220,150,0,1,0.016858352919828495,0.4292440694865303,0.050285506833654986,150,1,normal,0
NOR_01221,148,2,0.9866666666666667,0.03371935,1.200588792171283,0.12691657984012994,148,1,normal,0
NOR_01222,148,2,0.9866666666666667,0.026671371515993105,0.4970944412933954,0.071986814,148,1,normal,0
NOR_01223,148,2,0.9866666666666667,0.040707049,1.073663514675209,0.13419574752079186,148,1,normal,0
NOR_01224,150,0,1,0.022391056296226463,0.2748071438654228,0.04808514,150,1,normal,0
NOR_01225,150,0,1,0.023169656451373814,0.2436951129928311,0.051216913,150,1,normal,0
NOR_01226,148,2,0.9866666666666667,0.053448021,3.231006715273005,0.31586285487243454,148,1,normal,0
NOR_01227,150,0,1,0.057349558321514046,6.482351298562737,0.5288051624799649,150,1,normal,0
NOR_01228,149,1,0.9933333333333333,0.030114116,0.9942336754584464,0.090324228,149,1,normal,0
NOR_01229,150,0,1,0.0196797,0.3287929788891149,0.042186034,150,1,normal,0
NOR_01230,149,1,0.9933333333333333,0.055980201105012846,2.887876392587207,0.29023793194815717,149,1,normal,0
NOR_01231,149,1,0.9933333333333333,0.052299241,2.923899983594001,0.28622268273654444,149,1,normal,0
NOR_01232,150,0,1,0.016500948401280982,0.1917609267935931,0.03253953,150,1,normal,0
NOR_01233,149,1,0.9933333333333333,0.026009401,1.168277995517591,0.098168681,149,1,normal,0
NOR_01234,150,0,1,0.020797036,0.2893619144869363,0.039754507,150,1,normal,0
NOR_01235,150,0,1,0.022379374530649237,1.110219492453276,0.093782837,150,1,normal,0
NOR_01236,149,1,0.9933333333333333,0.021852816621325977,0.4080767777511985,0.040927888,149,1,normal,0
NOR_01237,147,3,0.98,0.068214388,6.392819191164768,0.5265197030793953,147,1,normal,0
NOR_01238,149,1,0.9933333333333333,0.055485432808489984,1.502859352119799,0.20738430933707713,149,1,normal,0
NOR_01239,148,2,0.9866666666666667,0.049183784,1.418018479460836,0.18595002902267666,148,1,normal,0
NOR_01240,150,0,1,0.012004091302605728,0.1397223545984412,0.020632745,150,1,normal,0
NOR_01241,150,0,1,0.016901019644408436,0.5384126952540034,0.048058449125171133,150,1,normal,0
NOR_01242,145,5,0.9666666666666667,0.04498465,0.6649518874364642,0.11982013599991662,145,1,normal,0
NOR_01243,149,1,0.9933333333333333,0.019921535005788863,0.3659678764301172,0.04566022,149,1,normal,0
NOR_01244,149,1,0.9933333333333333,0.019799315480154026,0.3913658107779359,0.050576371,149,1,normal,0
NOR_01245,150,0,1,0.023408895,0.389477297,0.058138795122578954,150,1,normal,0
NOR_01246,146,4,0.9733333333333334,0.031241339781270146,1.049525376873078,0.10066952975673926,146,1,normal,0
NOR_01247,147,3,0.98,0.038991435445790514,0.8147000951697779,0.11864534990059052,147,1,normal,0
NOR_01248,148,2,0.9866666666666667,0.052619134931929525,1.465761238465741,0.19741780450305782,148,1,normal,0
NOR_01249,149,1,0.9933333333333333,0.097888935,10.87925997,0.8903624105327227,149,1,normal,0
NOR_01250,150,0,1,0.032017541823278726,2.990450342647492,0.24381772352383765,150,1,normal,0
NOR_01251,149,1,0.9933333333333333,0.034328078248116935,1.499985627939481,0.15008544709960117,149,1,normal,0
NOR_01252,147,3,0.98,0.053540006,2.704017026725424,0.25400995062428866,147,1,normal,0
NOR_01253,148,2,0.9866666666666667,0.034563463,0.9789812641837319,0.106926005,148,1,normal,0
NOR_01254,145,5,0.9666666666666667,0.080169153,4.870264889133764,0.4658200897971619,145,1,normal,0
NOR_01255,150,0,1,0.027221201328958257,1.620224254919986,0.13499116403347694,150,1,normal,0
NOR_01256,149,1,0.9933333333333333,0.21117220512309842,14.28951242330101,1.628461721,149,1,normal,0
NOR_01257,147,3,0.98,0.040651103116966895,1.635230445801828,0.1768236102881013,147,1,normal,0
NOR_01258,150,0,1,0.019490243945346993,0.5057424530331712,0.05098038,150,1,normal,0
NOR_01259,150,0,1,0.13376765960844503,14.67105833204302,1.2189522,150,1,normal,0
NOR_01260,150,0,1,0.024473369,0.6999410486207145,0.06695552,150,1,normal,0
NOR_01261,149,1,0.9933333333333333,0.031339501253007274,0.5054848945762961,0.078866082,149,1,normal,0
NOR_01262,150,0,1,0.031019998,0.4124737303088284,0.06749067,150,1,normal,0
NOR_01263,147,3,0.98,0.030403171777724176,0.5124676324453064,0.078704071,147,1,normal,0
NOR_01264,147,3,0.98,0.11515561920084603,12.82066634573991,1.0483031931307631,147,1,normal,0
NOR_01265,148,2,0.9866666666666667,0.025452786464128588,0.4459601021398604,0.063210221,148,1,normal,0
NOR_01266,148,2,0.9866666666666667,0.025003559949295474,0.5243055020641807,0.07379197,148,1,normal,0
NOR_01267,148,2,0.9866666666666667,0.032151859979147136,0.7633022349306108,0.1089767370515452,148,1,normal,0
NOR_01268,147,3,0.98,0.033882307,0.9632876653862318,0.1090243927901291,147,1,normal,0
NOR_01269,149,1,0.9933333333333333,0.022759922341063988,0.474864381,0.068122915,149,1,normal,0
NOR_01270,147,3,0.98,0.1380826527266445,12.64270313342816,1.0678951659095892,147,1,normal,0
NOR_01271,150,0,1,0.034829786,1.649472701920303,0.16257511001594865,150,1,normal,0
NOR_01272,149,1,0.9933333333333333,0.041466575733341504,1.644230855,0.15500054117900428,149,1,normal,0
NOR_01273,149,1,0.9933333333333333,0.025933304646666374,1.280453799299131,0.1079656200324576,149,1,normal,0
NOR_01274,148,2,0.9866666666666667,0.030186266,1.046866366547314,0.11146313382331158,148,1,normal,0
NOR_01275,149,1,0.9933333333333333,0.025144469763240807,0.8905234643436286,0.080523139,149,1,normal,0
NOR_01276,147,3,0.98,0.052601630404115085,2.034623825473302,0.23988271341574754,147,1,normal,0
NOR_01277,150,0,1,0.016821762216032734,0.2873825839153812,0.043058410090816575,150,1,normal,0
NOR_01278,148,2,0.9866666666666667,0.1353297770742216,14.25252651,1.174728896007343,148,1,normal,0
NOR_01279,148,2,0.9866666666666667,0.027336941,0.529194557,0.075375206,148,1,normal,0
NOR_01280,148,2,0.9866666666666667,0.047264658,2.374223908363905,0.24726217519366894,148,1,normal,0
NOR_01281,148,2,0.9866666666666667,0.047308269043600054,3.582899294,0.296240953,148,1,normal,0
NOR_01282,148,2,0.9866666666666667,0.028557561,0.9568581885938021,0.098813532,148,1,normal,0
NOR_01283,149,1,0.9933333333333333,0.021851156382268266,1.186075718384095,0.10023984462560888,149,1,normal,0
NOR_01284,149,1,0.9933333333333333,0.080465771,8.592236558680167,0.7024199749678721,149,1,normal,0
NOR_01285,149,1,0.9933333333333333,0.02186785,0.6695698577636906,0.063997469,149,1,normal,0
NOR_01286,149,1,0.9933333333333333,0.039780535,2.853452367086411,0.245031185,149,1,normal,0
NOR_01287,149,1,0.9933333333333333,0.057612554,4.013167748229726,0.3661584877280901,149,1,normal,0
NOR_01288,148,2,0.9866666666666667,0.070688145,3.550186545085527,0.4013232383832253,148,1,normal,0
NOR_01289,150,0,1,0.034861404,2.027728963053932,0.16823591412534675,150,1,normal,0
NOR_01290,146,4,0.9733333333333334,0.18860100891399778,10.01349174786468,1.067570074846736,146,1,normal,0
NOR_01291,148,2,0.9866666666666667,0.12536850646885894,14.18774529019833,1.1683128436448738,148,1,normal,0
NOR_01292,149,1,0.9933333333333333,0.16477212940434177,14.29428013,1.2196160657920752,149,1,normal,0
NOR_01293,150,0,1,0.016586427,0.1655501704600158,0.026949678411701074,150,1,normal,0
NOR_01294,149,1,0.9933333333333333,0.066286283,5.486890717779903,0.4810288847020679,149,1,normal,0
NOR_01295,149,1,0.9933333333333333,0.02014808,0.714553124,0.065127284,149,1,normal,0
NOR_01296,149,1,0.9933333333333333,0.016761090015076485,0.3264054477220774,0.033028583,149,1,normal,0
NOR_01297,149,1,0.9933333333333333,0.027524171989964322,0.9638694148521468,0.109071794,149,1,normal,0
NOR_01298,149,1,0.9933333333333333,0.039765436,2.638705994096991,0.22185300086206325,149,1,normal,0
NOR_01299,150,0,1,0.021549106935343995,0.6941729947485816,0.063247848,150,1,normal,0
NOR_01300,149,1,0.9933333333333333,0.028657303161410425,0.478723859,0.06941897,149,1,normal,0
NOR_01301,149,1,0.9933333333333333,0.023814527,0.3368549539637275,0.058263584,149,1,normal,0
NOR_01302,147,3,0.98,0.072293438,2.824010308524923,0.3435999218597185,147,1,normal,0
NOR_01303,148,2,0.9866666666666667,0.060420657,2.76465725,0.3163545124624808,148,1,normal,0
NOR_01304,150,0,1,0.041223523,1.482626299526599,0.1734117571343769,150,1,normal,0
NOR_01305,150,0,1,0.019037283103628205,0.2798023064180725,0.039881566936752204,150,1,normal,0
NOR_01306,147,3,0.98,0.038623693402946566,1.012476957930165,0.12342128268724233,147,1,normal,0
NOR_01307,150,0,1,0.023620781809592806,0.2583827078587886,0.049274627,150,1,normal,0
NOR_01308,150,0,1,0.034275470639953357,2.023762734,0.16958506692536898,150,1,normal,0
NOR_01309,149,1,0.9933333333333333,0.034227338,2.472068313033406,0.2042047034111262,149,1,normal,0
NOR_01310,150,0,1,0.039075447512587354,1.621838049474594,0.18372824663578016,150,1,normal,0
NOR_01311,150,0,1,0.026898508377831688,0.4172607645476632,0.057932343059757786,150,1,normal,0
NOR_01312,150,0,1,0.054942946408793304,5.226411068829332,0.4273081308867643,150,1,normal,0
NOR_01313,148,2,0.9866666666666667,0.093438686,6.545321208630773,0.6142667323541461,148,1,normal,0
NOR_01314,149,1,0.9933333333333333,0.043161455,4.221040459430948,0.3441457548688602,149,1,normal,0
NOR_01315,149,1,0.9933333333333333,0.029075113,0.5049023805077096,0.069140925,149,1,normal,0
NOR_01316,150,0,1,0.019846478114769372,0.6200088521772233,0.055101557,150,1,normal,0
NOR_01317,147,3,0.98,0.068189677,2.561740624,0.3347035118002546,147,1,normal,0
NOR_01318,146,4,0.9733333333333334,0.044072086,1.353111382303473,0.14735525164427268,146,1,normal,0
NOR_01319,150,0,1,0.025872177378255572,0.8773674162077101,0.078700804,150,1,normal,0
NOR_01320,149,1,0.9933333333333333,0.044094893,1.955282459827115,0.18773961537810904,149,1,normal,0
NOR_01321,150,0,1,0.032566856863490486,2.119586872496678,0.1757411114419339,150,1,normal,0
NOR_01322,149,1,0.9933333333333333,0.032304836527105474,2.310329918880352,0.18986670222064134,149,1,normal,0
NOR_01323,147,3,0.98,0.044984525,2.123758399,0.2399717417019059,147,1,normal,0
NOR_01324,149,1,0.9933333333333333,0.046627459,2.833606675732077,0.24626184458250483,149,1,normal,0
NOR_01325,148,2,0.9866666666666667,0.11920818307930418,8.497621568929679,0.7938888937433515,148,1,normal,0
NOR_01326,148,2,0.9866666666666667,0.064919666,5.005418020887122,0.437273687,148,1,normal,0
NOR_01327,150,0,1,0.10945149712953599,9.933455789902172,0.8369370194104747,150,1,normal,0
NOR_01328,150,0,1,0.037574627,1.884443916301877,0.16694140718558245,150,1,normal,0
NOR_01329,146,4,0.9733333333333334,0.092676268,3.762884713448596,0.43311513447511135,146,1,normal,0
NOR_01330,147,3,0.98,0.12563799957358018,5.091757211035491,0.6795962277080225,147,1,normal,0
NOR_01331,143,7,0.9533333333333334,0.15930032412764594,8.535556521,0.8418150169527777,143,1,normal,0
NOR_01332,147,3,0.98,0.12560837614374135,9.125361095923656,0.8016584467473697,147,1,normal,0
NOR_01333,146,4,0.9733333333333334,0.033729788,0.7644471971919377,0.09558108,146,1,normal,0
NOR_01334,148,2,0.9866666666666667,0.037117805,2.352310321048745,0.19835913862854843,148,1,normal,0
NOR_01335,148,2,0.9866666666666667,0.072825706,4.293800671385317,0.413013452,148,1,normal,0
NOR_01336,150,0,1,0.055816155,2.957898549387132,0.30136456727859484,150,1,normal,0
NOR_01337,148,2,0.9866666666666667,0.066972781,2.622912954042238,0.2990588339008408,148,1,normal,0
NOR_01338,150,0,1,0.025549965471356854,0.6199721018025384,0.060582652,150,1,normal,0
NOR_01339,146,4,0.9733333333333334,0.043222425,0.9833232027433216,0.1393121049230483,146,1,normal,0
NOR_01340,149,1,0.9933333333333333,0.032212931,1.449259971046501,0.12398517995586927,149,1,normal,0
NOR_01341,149,1,0.9933333333333333,0.031434436958240664,0.8769216530163788,0.088075926,149,1,normal,0
NOR_01342,150,0,1,0.11257314425689303,12.34062512396226,1.0081679989285697,150,1,normal,0
NOR_01343,147,3,0.98,0.082972363,4.929746615927326,0.4932292263473546,147,1,normal,0
NOR_01344,148,2,0.9866666666666667,0.042893813,2.739094089554944,0.23212687130553317,148,1,normal,0
NOR_01345,149,1,0.9933333333333333,0.03103445,0.876037068,0.089343765,149,1,normal,0
NOR_01346,149,1,0.9933333333333333,0.034787929,1.454618835916092,0.13823545330015238,149,1,normal,0
NOR_01347,148,2,0.9866666666666667,0.034964670043234294,0.5918948062408358,0.089251143,148,1,normal,0
NOR_01348,149,1,0.9933333333333333,0.045811294,3.563071597724341,0.2933187225964788,149,1,normal,0
NOR_01349,149,1,0.9933333333333333,0.023599989122988472,0.4380161739661432,0.054030244,149,1,normal,0
NOR_01350,149,1,0.9933333333333333,0.13502472211134128,10.61628004550841,0.9656164209734559,149,1,normal,0
NOR_01351,146,4,0.9733333333333334,0.032791788,0.4739314455228229,0.088182219,146,1,normal,0
NOR_01352,150,0,1,0.031005823,0.5604936734812754,0.075144521,150,1,normal,0
NOR_01353,147,3,0.98,0.034020242,0.4250198945910988,0.075863416,147,1,normal,0
NOR_01354,148,2,0.9866666666666667,0.040830986,0.7195498880458631,0.10662268393457187,148,1,normal,0
NOR_01355,150,0,1,0.027009184,0.285734179,0.052852765398715536,150,1,normal,0
NOR_01356,150,0,1,0.029299840731191414,0.338903001,0.05954977,150,1,normal,0
NOR_01357,148,2,0.9866666666666667,0.036249489802042636,0.3879829740397879,0.069862428,148,1,normal,0
NOR_01358,150,0,1,0.058186552348714456,1.572723608992123,0.20808777045758778,150,1,normal,0
NOR_01359,150,0,1,0.019116574,0.2456535338931599,0.043100867,150,1,normal,0
NOR_01360,150,0,1,0.022355855,0.21300587,0.043526056,150,1,normal,0
NOR_01361,150,0,1,0.018416790317115062,0.213112983,0.031694134178473034,150,1,normal,0
NOR_01362,149,1,0.9933333333333333,0.058902993,3.565024351670336,0.3351591525959091,149,1,normal,0
NOR_01363,149,1,0.9933333333333333,0.040860182141829564,2.389885122514289,0.19867979488712417,149,1,normal,0
NOR_01364,150,0,1,0.023432336075178393,0.3152824922199847,0.052382315,150,1,normal,0
NOR_01365,149,1,0.9933333333333333,0.025428587804327222,0.3447677547857598,0.053685439216472744,149,1,normal,0
NOR_01366,148,2,0.9866666666666667,0.022906252941007677,0.324833635,0.051230190206896065,148,1,normal,0
NOR_01367,150,0,1,0.022132171,0.2059010413332666,0.041361481350029955,150,1,normal,0
NOR_01368,150,0,1,0.018596756771991685,0.2672358132511036,0.038463629,150,1,normal,0
NOR_01369,150,0,1,0.026684005,0.8017516466222396,0.078397968,150,1,normal,0
NOR_01370,150,0,1,0.043167802573458654,2.402936225,0.22379214245913456,150,1,normal,0
NOR_01371,150,0,1,0.042110376,1.034603408014035,0.12559953421779363,150,1,normal,0
NOR_01372,148,2,0.9866666666666667,0.036529233,0.8427469161869388,0.1046257126837829,148,1,normal,0
NOR_01373,150,0,1,0.02956673,0.4940495188943861,0.06387662,150,1,normal,0
NOR_01374,150,0,1,0.046389081,1.603711891,0.17285378673603402,150,1,normal,0
NOR_01375,150,0,1,0.033570893,1.592844964281717,0.1364710431867359,150,1,normal,0
NOR_01376,150,0,1,0.024502194843870777,0.3193432125235843,0.056884725,150,1,normal,0
NOR_01377,150,0,1,0.012971049898446718,0.1637330171276088,0.022963125,150,1,normal,0
NOR_01378,150,0,1,0.011991267728135035,0.2061981219091298,0.022753754,150,1,normal,0
NOR_01379,150,0,1,0.016009011014982137,0.2855485114281101,0.036438180317824025,150,1,normal,0
NOR_01380,150,0,1,0.013815811884276368,0.2665028108900235,0.034477077283331985,150,1,normal,0
NOR_01381,150,0,1,0.015498129663446892,0.1936759785179371,0.030387645903574834,150,1,normal,0
NOR_01382,150,0,1,0.013613899,0.2367309695299644,0.030132820537405274,150,1,normal,0
NOR_01383,150,0,1,0.023284607064072524,0.4532731912941397,0.051241759,150,1,normal,0
NOR_01384,148,2,0.9866666666666667,0.022654125480741017,0.677098853,0.07118157,148,1,normal,0
NOR_01385,148,2,0.9866666666666667,0.041477975,1.220500528575612,0.14416700290930137,148,1,normal,0
NOR_01386,148,2,0.9866666666666667,0.021756004547097866,0.4174981853012287,0.058921654677937085,148,1,normal,0
NOR_01387,148,2,0.9866666666666667,0.038742396,1.924112482742108,0.17765497266839902,148,1,normal,0
NOR_01388,148,2,0.9866666666666667,0.025850534499446673,0.5185087927777643,0.06718406,148,1,normal,0
NOR_01389,149,1,0.9933333333333333,0.023959691432913946,0.424083987,0.060663113,149,1,normal,0
NOR_01390,150,0,1,0.016292464,0.2476582705983575,0.03144239,150,1,normal,0
NOR_01391,149,1,0.9933333333333333,0.021842106855123722,0.3999384712940913,0.053652271,149,1,normal,0
NOR_01392,150,0,1,0.023540555106289506,0.4244180180268919,0.054356204,150,1,normal,0
NOR_01393,150,0,1,0.023131707,0.3133844893999861,0.052545711,150,1,normal,0
NOR_01394,150,0,1,0.020966590198110046,0.2790707962024411,0.046472433294851415,150,1,normal,0
NOR_01395,148,2,0.9866666666666667,0.036351562,1.765480542829727,0.15115016031420617,148,1,normal,0
NOR_01396,150,0,1,0.026927367686308136,0.2676614373001652,0.054035227,150,1,normal,0
NOR_01397,150,0,1,0.07007129,7.034372621551793,0.5741615326055872,150,1,normal,0
NOR_01398,150,0,1,0.022734003,0.2577959861892914,0.043296073110568115,150,1,normal,0
NOR_01399,149,1,0.9933333333333333,0.057891821,1.615661096956535,0.20429335068709084,149,1,normal,0
NOR_01400,149,1,0.9933333333333333,0.028583116827782515,0.330036679,0.057185356,149,1,normal,0
NOR_01401,148,2,0.9866666666666667,0.019716019,0.3592058016642603,0.047622079,148,1,normal,0
NOR_01402,148,2,0.9866666666666667,0.038288031,1.103261231082245,0.15389018088974907,148,1,normal,0
NOR_01403,150,0,1,0.02274746,0.3414849580351291,0.046829108446778546,150,1,normal,0
NOR_01404,148,2,0.9866666666666667,0.036842482,0.7742014208267318,0.094851602,148,1,normal,0
NOR_01405,148,2,0.9866666666666667,0.027699738,0.3768236527788527,0.064645164,148,1,normal,0
NOR_01406,149,1,0.9933333333333333,0.034156575,0.8682666811147869,0.1079748521287039,149,1,normal,0
NOR_01407,149,1,0.9933333333333333,0.035774964775057386,0.7454111523171802,0.10162633127260415,149,1,normal,0
NOR_01408,147,3,0.98,0.035388238485456296,0.6939258791507699,0.10420104901008563,147,1,normal,0
NOR_01409,148,2,0.9866666666666667,0.029080317926818627,0.6112396936490653,0.092112259,148,1,normal,0
NOR_01410,147,3,0.98,0.070873555,5.330268596374108,0.45091714903490526,147,1,normal,0
NOR_01411,148,2,0.9866666666666667,0.045397793,0.7279384621855407,0.1286403497911282,148,1,normal,0
NOR_01412,148,2,0.9866666666666667,0.0477798,1.759386357806639,0.1805415180849658,148,1,normal,0
NOR_01413,145,5,0.9666666666666667,0.09848932,2.647353717917065,0.3805989100284919,145,1,normal,0
NOR_01414,149,1,0.9933333333333333,0.081884227,5.953177784512345,0.504190604,149,1,normal,0
NOR_01415,145,5,0.9666666666666667,0.078340849,3.961441094336932,0.40780406813813647,145,1,normal,0
NOR_01416,147,3,0.98,0.2119557867710893,11.88581547894357,1.3241610856297208,147,1,normal,0
NOR_01417,148,2,0.9866666666666667,0.13918852968719858,12.16926038623754,1.065938513,148,1,normal,0
NOR_01418,147,3,0.98,0.072181228,3.592337176117967,0.33602064149437144,147,1,normal,0
NOR_01419,149,1,0.9933333333333333,0.025359123,1.018828505,0.089802992,149,1,normal,0
NOR_01420,148,2,0.9866666666666667,0.040405208255548955,1.199985001419242,0.1566184744492247,148,1,normal,0
NOR_01421,146,4,0.9733333333333334,0.039014314,0.6574809190172414,0.093082498,146,1,normal,0
NOR_01422,148,2,0.9866666666666667,0.041224715,0.7549367237143434,0.11381538661383052,148,1,normal,0
NOR_01423,146,4,0.9733333333333334,0.037917593,0.6410269145029481,0.089928784,146,1,normal,0
NOR_01424,146,4,0.9733333333333334,0.043255668383342646,0.8329244305096238,0.13022755497277666,146,1,normal,0
NOR_01425,149,1,0.9933333333333333,0.034113679632566125,0.6611359261344504,0.093858848,149,1,normal,0
NOR_01426,149,1,0.9933333333333333,0.038208064,0.7489503494911322,0.11325794296763193,149,1,normal,0
NOR_01427,149,1,0.9933333333333333,0.041140938479329946,2.202672519133695,0.1843586625298288,149,1,normal,0
NOR_01428,148,2,0.9866666666666667,0.034046182,0.6632047827837265,0.090710234,148,1,normal,0
NOR_01429,148,2,0.9866666666666667,0.032143095,0.6297765102108298,0.089378838,148,1,normal,0
NOR_01430,148,2,0.9866666666666667,0.038077187,1.678194198766238,0.14830463405397118,148,1,normal,0
NOR_01431,148,2,0.9866666666666667,0.025860248659977787,0.5062847187300236,0.057383393,148,1,normal,0
NOR_01432,149,1,0.9933333333333333,0.027377982,0.4520652290084745,0.066390841,149,1,normal,0
NOR_01433,150,0,1,0.086709757,7.461321067125613,0.6285618276508288,150,1,normal,0
NOR_01434,149,1,0.9933333333333333,0.1964723792077523,7.448361504958742,1.055468136180294,149,1,normal,0
NOR_01435,148,2,0.9866666666666667,0.045940019,3.490857770337511,0.287555394,148,1,normal,0
NOR_01436,148,2,0.9866666666666667,0.086957999,4.962592012571611,0.5003172974703628,148,1,normal,0
